zpid,longitude,latitude,bathrooms,bedrooms,address,price,zipcode,living_area,home_type,rent_zestimate,unit,time_on_zillow
2106675302,-87.65554,41.89136,3.0,3.0,1120 W Grand Ave #2,2900.0,60642,1500.0,CONDO,3740.0,# 2,9075329000
2060568818,-87.65648,41.886013,2.0,3.0,213 N Racine Ave #102,5000.0,60607,2400.0,APARTMENT,5377.0,# 102,11014787000
2117613843,,,2.0,3.0,(undisclosed Address),3195.0,60607,,APARTMENT,4676.0,,11572710000
2112173493,,,2.0,3.0,(undisclosed Address),3095.0,60607,,APARTMENT,4676.0,,11572815000
2108023592,-87.656,41.88618,2.0,3.0,216 N May St STE 303,3895.0,60607,1300.0,APARTMENT,4820.0,Ste 303,11587588000
2059299739,-87.80755,41.96934,1.0,2.0,4904 N Harlem Ave #AF904-2W,1725.0,60706,,APARTMENT,1635.0,# AF904-2W,278000
446438963,-87.80292,41.965664,1.0,2.0,4632 N Sayre Ave #G,1800.0,60706,1200.0,APARTMENT,,# G,327185000
440061712,-87.78951,41.968662,1.0,2.0,6422 W Gunnison St,1750.0,60706,750.0,APARTMENT,,,804550000
444541695,-87.81566,41.965717,1.0,2.0,4718 N Olcott Ave #2W,1750.0,60706,980.0,APARTMENT,,# 2W,1270109000
353960260,-87.81009,41.953304,2.0,5.0,4010 N Octavia Ave,3300.0,60706,2701.0,SINGLE_FAMILY,,,1273146000
3583260,-87.83634,41.97353,1.0,2.0,8355 W Foster Ave,2800.0,60706,1009.0,SINGLE_FAMILY,2674.0,,1311667000
444089982,-87.78728,41.96292,1.0,3.0,4534 N Narragansett Ave #1,3000.0,60706,,SINGLE_FAMILY,,# 1,1483564000
3590382,-87.83246,41.962856,2.0,3.0,8209 W Wilson Ave,2695.0,60706,1100.0,SINGLE_FAMILY,2793.0,,1897039000
2054112613,-87.80754,41.96945,1.0,2.0,4908 N Harlem Ave APT 2E,1750.0,60706,800.0,APARTMENT,1620.0,Apt 2E,2074507000
2079255134,-87.80294,41.967876,1.0,2.0,4744 N Sayre Ave,1750.0,60706,975.0,APARTMENT,1645.0,,2226687000
443634590,-87.81523,41.956215,1.0,2.0,1609 1/2 W Berteau Ave #3,2195.0,60706,875.0,APARTMENT,,# 3,3022566000
442724153,-87.837265,41.972652,1.0,1.0,5134 N Cumberland Ave #1B-1BA,1595.0,60706,,APARTMENT,,# 1B-1Ba,6306184000
2055209783,-87.80226,41.957287,2.0,3.0,4203 N Sayre Ave UNIT 1,2450.0,60706,1500.0,APARTMENT,2452.0,Unit 1,7434046000
3600710,-87.81731,41.9355,3.0,4.0,3033 N 76th Ct,3200.0,60707,1700.0,SINGLE_FAMILY,2316.0,,1161000
2085805614,-87.78742,41.918213,2.0,3.0,6533 W Dickens Ave APT 3E,2900.0,60707,,CONDO,2786.0,Apt 3E,80486000
443916807,-87.78741,41.918213,2.0,3.0,6531 W Dickens Ave #2W,2850.0,60707,,CONDO,,# 2W,80728000
2085957054,-87.78743,41.918213,2.0,3.0,6536 W Dickens Ave APT 2W,2850.0,60707,,CONDO,2786.0,Apt 2W,81034000
2069506248,-87.78748,41.918213,2.0,3.0,6547 W Dickens Ave #1W,2800.0,60707,,CONDO,2786.0,# 1W,81034000
2069883682,-87.788605,41.92037,2.0,2.0,6525 W Palmer St #2W,2600.0,60707,,CONDO,2544.0,# 2W,82255000
446678598,-87.79801,41.923767,1.0,1.0,2402 N New England Ave #306,1200.0,60707,,APARTMENT,,# 306,243207000
2071188378,-87.812904,41.92979,1.0,1.0,2722 N 74th Ct,1400.0,60707,900.0,APARTMENT,1445.0,,616660000
2080997478,-87.78769,41.91723,2.0,3.0,2033 N Natchez Ave UNIT 2S,2900.0,60707,,CONDO,2748.0,Unit 2S,679544000
2087941842,-87.78735,41.9175,2.0,3.0,2039 N Natchez Ave UNIT 2S,2900.0,60707,,CONDO,2748.0,Unit 2S,679549000
442311127,-87.79692,41.92673,1.0,1.0,2542 N Newcastle Ave #B,1095.0,60707,,APARTMENT,,# B,742086000
2111573029,-87.78845,41.93123,2.0,3.0,6504 W Diversey Ave #3,2300.0,60707,1450.0,APARTMENT,2266.0,# 3,766219000
3680827,-87.803856,41.91695,2.0,3.0,2023 N Neva Ave,2900.0,60707,1431.0,APARTMENT,2846.0,,953981000
445721452,-87.793945,41.929638,1.0,2.0,2717 N Rutherford Ave UNIT 2,1950.0,60707,,SINGLE_FAMILY,,Unit 2,1024569000
445721495,-87.81641,41.926826,1.0,1.0,50 W Conti Pkwy #1C,1500.0,60707,,APARTMENT,,# 1C,1047194000
2069883828,-87.813,41.933174,2.0,4.0,2914 N 74th Ct,3125.0,60707,2800.0,SINGLE_FAMILY,2875.0,,1138970000
89932718,-87.786995,41.90963,2.0,2.0,1612 N Nagle Ave #3,2200.0,60707,1000.0,APARTMENT,2163.0,# 3,1223154000
444097742,-87.80388,41.931053,1.0,2.0,7074 W Diversey Ave APT 2R,1650.0,60707,,APARTMENT,,Apt 2R,1481458000
443978371,-87.78768,41.917126,2.0,3.0,2013 N Natchez Ave #2S,2900.0,60707,,APARTMENT,,# 2S,1550621000
63692577,-87.80659,41.922882,1.0,1.0,2330 N Harlem Ave APT 1A,1800.0,60707,600.0,APARTMENT,1448.0,Apt 1A,2183133000
443721291,,,1.0,3.0,(undisclosed Address),1850.0,60707,,APARTMENT,,,2495274000
2069483660,-87.818794,41.923916,2.0,3.0,2416 77th Ave #2,2100.0,60707,1000.0,CONDO,2056.0,# 2,2673047000
2075710137,,,2.0,4.0,(undisclosed Address),4000.0,60707,2320.0,SINGLE_FAMILY,3788.0,,2734485000
2059756322,-87.81474,41.92532,1.0,1.0,7522 W Grand Ave,1395.0,60707,,APARTMENT,1156.0,,2843178000
3600257,-87.824486,41.937145,3.0,3.0,7910 W Fletcher St,2900.0,60707,2000.0,SINGLE_FAMILY,3041.0,,3252077000
2081199075,-87.80578,41.920933,1.0,3.0,2235 N Harlem Ave #1,2299.0,60707,1800.0,APARTMENT,2288.0,# 1,3261915000
443597335,-87.792984,41.90942,2.0,2.0,6700 W North Ave #2B-2BA-1275SQFT,2595.0,60707,1275.0,APARTMENT,,# 2B-2Ba-1275Sqft,3389675000
2103161941,-87.823006,41.924244,1.0,1.0,2425 N 79th Ave,1375.0,60707,825.0,APARTMENT,1308.0,,3621402000
3615632,-87.81378,41.91901,3.0,4.0,2130 N 75th Ave,3200.0,60707,2500.0,SINGLE_FAMILY,3192.0,,3968344000
3600254,-87.82493,41.937134,1.0,4.0,7920 W Fletcher St,7200.0,60707,,SINGLE_FAMILY,2430.0,,4156120000
443217135,-87.80256,41.922832,1.0,2.0,2357 N Nordica Ave #2,1850.0,60707,1250.0,APARTMENT,,# 2,4589576000
442017023,-87.8022,41.92285,1.0,2.0,2359 N Nordica Ave APT 2,1850.0,60707,1250.0,APARTMENT,,Apt 2,4987946000
443043278,,,1.0,2.0,(undisclosed Address),2100.0,60707,905.0,SINGLE_FAMILY,,,5443601000
440995955,-87.81042,41.928196,1.0,2.0,2628 N 73rd Ct,2100.0,60707,900.0,APARTMENT,,,6149695000
441873310,-87.79303,41.90903,1.0,1.0,4846-56 W North Ave #4856,1200.0,60707,500.0,APARTMENT,,# 4856,9071066000
2061841128,-87.806465,41.919224,1.0,1.0,2132 N Harlem Ave APT 3,1275.0,60707,750.0,APARTMENT,1322.0,Apt 3,10612541000
2065726886,-87.80095,41.930073,2.0,2.0,2738 N Sayre Ave #2,1900.0,60707,929.0,APARTMENT,1890.0,# 2,12110722000
3601007,-87.81791,41.932926,3.0,5.0,2910 N 76th Ct,3100.0,60707,2008.0,SINGLE_FAMILY,3286.0,,14278706000
446747575,-87.72134,41.677044,1.0,2.0,11848 S Komensky Ave #3,1650.0,60803,1150.0,APARTMENT,,# 3,75756000
4102882,-87.73199,41.667725,1.0,3.0,4508 W 124th St,2000.0,60803,1200.0,SINGLE_FAMILY,2206.0,,96797000
446679808,-87.72735,41.664505,1.0,1.0,4310 W Park Lane Dr #3C,1295.0,60803,,APARTMENT,,# 3C,247619000
2095710985,-87.71312,41.6772,1.0,1.0,3710 W 119th St APT 3E,1295.0,60803,570.0,APARTMENT,1257.0,Apt 3E,409824000
446056631,-87.7156,41.666058,1.0,2.0,3815 W 124th Pl APT 3E,1450.0,60803,,APARTMENT,,Apt 3E,705885000
446030319,-87.71275,41.677204,1.0,1.0,3700-10 W 119th St #3710-3E,1295.0,60803,570.0,APARTMENT,,# 3710-3E,741561000
2086600987,-87.75757,41.664547,1.0,2.0,5548 W Cal Sag Rd APT 2E,1600.0,60803,1000.0,APARTMENT,1617.0,Apt 2E,1019285000
2060293354,-87.71822,41.683384,1.0,2.0,3920 W 115th Pl #3B,1400.0,60803,900.0,APARTMENT,1424.0,# 3B,1024586000
60273356,-87.714264,41.67571,1.0,1.0,11937 S Hamlin Ave APT 2C,1300.0,60803,700.0,APARTMENT,1342.0,Apt 2C,1234180000
2095019665,-87.721344,41.67742,1.0,2.0,11830 S Komensky Ave APT 1B,1400.0,60803,915.0,APARTMENT,1492.0,Apt 1B,1251688000
444384690,-87.716576,41.667667,1.0,2.0,3838 W 124th St APT 1E,1425.0,60803,900.0,APARTMENT,,Apt 1E,1372522000
4097816,-87.712105,41.677227,1.0,2.0,3650 W 119th St #201,1600.0,60803,900.0,APARTMENT,1564.0,# 201,2069356000
4104612,-87.765785,41.66152,2.0,3.0,5910 W 127th St,2800.0,60803,1762.0,SINGLE_FAMILY,2744.0,,6041816000
442338553,-87.71313,41.677208,1.0,2.0,3700 W 119th St APT 2B,1495.0,60803,803.0,APARTMENT,,Apt 2B,7617844000
443233159,-87.77285,41.833275,1.0,2.0,5950 W Park Ave SUITE 2,1400.0,60804,700.0,SINGLE_FAMILY,,Suite 2,4003000
2054871902,-87.75139,41.85496,1.0,3.0,1839 S 51st Ave #875823113,1350.0,60804,,APARTMENT,,# 875823113,44596000
2052871302,-87.77031,41.847572,1.0,3.0,2336 S 58th Ct #1F,1850.0,60804,1100.0,APARTMENT,1686.0,# 1F,61174000
2079251819,-87.76771,41.83242,1.0,1.0,5752 W Park Ave APT 1,1200.0,60804,750.0,APARTMENT,1119.0,Apt 1,62982000
2075624463,-87.76865,41.85844,1.0,2.0,1537 S 58th Ave FLOOR 1,1475.0,60804,900.0,APARTMENT,1634.0,Floor 1,65655000
2060114818,-87.745026,41.86271,1.0,2.0,1336 S Cicero Ave #3R,1250.0,60804,950.0,APARTMENT,1303.0,# 3R,157803000
446664968,-87.76306,41.85194,1.0,1.0,5534 W 21st Pl #G,1200.0,60804,750.0,APARTMENT,,# G,264564000
340840589,-87.777084,41.85162,1.0,0.0,2141 S 61st Ct APT 3G,1050.0,60804,500.0,APARTMENT,909.0,Apt 3G,422557000
446277083,-87.76239,41.84764,1.0,2.0,5516 W 24th St UNIT 1,1350.0,60804,1100.0,APARTMENT,,Unit 1,563312000
2062744914,-87.759315,41.848064,1.0,2.0,5405 W 23rd Pl,1650.0,60804,,APARTMENT,1801.0,,959047000
2061434383,-87.77198,41.82896,1.0,1.0,5927 W 35th St #11,1335.0,60804,780.0,APARTMENT,1128.0,# 11,1023122000
2087792670,-87.75132,41.85212,1.0,0.0,5040 W 21st Pl APT 9,1100.0,60804,700.0,APARTMENT,1001.0,Apt 9,1029119000
442135559,-87.77598,41.8568,1.0,2.0,1633 S 61st Ave #2,1700.0,60804,900.0,SINGLE_FAMILY,,# 2,1267018000
2089009807,-87.76819,41.8602,1.0,0.0,1438 S 57th Ct APT 1F,900.0,60804,650.0,APARTMENT,936.0,Apt 1F,1755031000
443911316,-87.76461,41.864002,1.0,1.0,1244 S Central Ave APT 3,995.0,60804,,APARTMENT,,Apt 3,1823354000
347927463,-87.74838,41.86541,1.0,1.0,1202 S 49th Ct #3,1050.0,60804,505.0,APARTMENT,,# 3,2085956000
2079486263,-87.74995,41.850857,1.0,0.0,5011 W Cermak Rd #20,850.0,60804,,APARTMENT,912.0,# 20,2129688000
443788396,-87.75026,41.85078,1.0,0.0,5017 W Cermak Rd APT 12,850.0,60804,,APARTMENT,,Apt 12,2135357000
443754781,-87.77308,41.865223,1.0,3.0,5929 W Roosevelt Rd UNIT 2,1700.0,60804,800.0,SINGLE_FAMILY,,Unit 2,2332588000
443735549,-87.75272,41.85822,1.0,2.0,1605 S 51st Ct #G,1650.0,60804,1000.0,APARTMENT,,# G,2426829000
443730478,-87.75221,41.858395,1.0,1.0,1600 S 51st Ave #G,995.0,60804,850.0,APARTMENT,,# G,2445852000
443608737,-87.76541,41.850075,1.0,2.0,2751-57 W 22nd Pl #2753-2,1600.0,60804,,APARTMENT,,# 2753-2,3342346000
2092688843,-87.743996,41.854446,1.0,1.0,1911 S Cicero Ave APT 1M,1100.0,60804,,APARTMENT,1098.0,Apt 1M,3713377000
3837393,-87.777695,41.83015,1.0,5.0,3411 S Lombard Ave,2500.0,60804,2000.0,SINGLE_FAMILY,2630.0,,3769820000
442578109,-87.766716,41.865368,1.0,0.0,1206 S 57th Ave APT 3N,1050.0,60804,600.0,APARTMENT,,Apt 3N,3986687000
443314462,-87.753426,41.85812,1.0,2.0,1606 S 51st Ct #1,1950.0,60804,1300.0,APARTMENT,,# 1,4328719000
348485018,-87.75615,41.847652,1.0,1.0,2341 S 53rd Ave #6494FA516,925.0,60804,700.0,APARTMENT,966.0,# 6494fa516,24373182000
4077292,,,3.0,5.0,(undisclosed Address),3000.0,60805,1354.0,SINGLE_FAMILY,2873.0,,100927000
439904342,-87.70218,41.717476,1.0,2.0,9660 S Kedzie Ave #2,1700.0,60805,999.0,APARTMENT,,# 2,632130000
2101434244,-87.721085,41.723057,1.0,1.0,9341 S Pulaski Rd APT 1N,1475.0,60805,750.0,APARTMENT,1435.0,Apt 1N,4160667000
4076521,-87.68801,41.713875,2.0,3.0,2618 W 99th St,3900.0,60805,2046.0,SINGLE_FAMILY,2263.0,,5182680000
363548782,-87.70135,41.717754,1.0,0.0,9617 S Kedzie Ave #10748325,1200.0,60805,,APARTMENT,,# 10748325,28536213000
2053866000,-87.639946,41.62983,1.0,2.0,7818-7820 S Shore Dr #3D,1875.0,60827,,APARTMENT,,# 3D,23531000
446741501,-87.64881,41.662373,1.0,2.0,1127 W 127th Pl APT B1,1250.0,60827,,APARTMENT,,Apt B1,79853000
2109454577,-87.6297,41.639828,1.0,1.0,14026 S School St APT 3C,915.0,60827,630.0,APARTMENT,944.0,Apt 3C,111534000
2077601730,-87.61693,41.654057,2.0,2.0,13256 S Prairie Ave #13258,1235.0,60827,758.0,APARTMENT,1155.0,# 13258,111548000
2078120732,-87.624855,41.644325,1.0,2.0,204 W 138th St #1B,1090.0,60827,677.0,APARTMENT,996.0,# 1B,111557000
2069898989,-87.66064,41.66545,1.0,1.0,12531 S Ashland Ave,1000.0,60827,600.0,SINGLE_FAMILY,1340.0,,237054000
65540743,-87.659134,41.663204,2.0,5.0,1508 W 127th St,2600.0,60827,3000.0,APARTMENT,2495.0,,442096000
4165626,-87.60824,41.65725,2.0,5.0,13101 S Forrestville Ave,2200.0,60827,753.0,SINGLE_FAMILY,2297.0,,599393000
446225537,-87.626595,41.63289,1.0,2.0,14411 S Wentworth Ave #3N,1495.0,60827,,APARTMENT,,# 3N,618587000
2077875533,-87.627785,41.639652,1.0,2.0,14033 S Atlantic Ave,1350.0,60827,,TOWNHOUSE,1280.0,,748598000
4246323,-87.622925,41.636047,1.0,3.0,14223 S Dearborn St,2200.0,60827,1112.0,SINGLE_FAMILY,2169.0,,776702000
4165760,-87.61177,41.654366,1.0,2.0,13220 S Vernon Ave,1300.0,60827,,SINGLE_FAMILY,1365.0,,830114000
4246643,-87.626564,41.63242,2.0,3.0,14425 S Wentworth Ave,2200.0,60827,1500.0,SINGLE_FAMILY,2226.0,,867593000
4164987,-87.63641,41.647133,2.0,4.0,13638 S Wallace Ave,1926.0,60827,1243.0,TOWNHOUSE,1848.0,,879596000
2060426277,-87.63092,41.63817,1.0,2.0,14120 S Tracy Ave #F1,1349.0,60827,1000.0,APARTMENT,1254.0,# F1,882689000
4164128,-87.65101,41.66203,2.0,4.0,12733 S Racine Ave,2200.0,60827,1050.0,SINGLE_FAMILY,2190.0,,1012499000
2061890336,,,1.0,1.0,(undisclosed Address),1300.0,60827,800.0,APARTMENT,1244.0,,1017719000
2060181886,-87.6297,41.638393,1.0,1.0,14110 S School St APT 3W,1000.0,60827,600.0,APARTMENT,912.0,Apt 3W,1291941000
4165780,-87.6105,41.65317,1.0,3.0,13279 S Eberhart Ave,1900.0,60827,,SINGLE_FAMILY,1599.0,,1370780000
2080039842,-87.62899,41.63959,1.0,2.0,14031 S School St #2A,1050.0,60827,820.0,APARTMENT,1144.0,# 2A,1493487000
2056143064,-87.62965,41.638256,1.0,2.0,14116 S School St #3A,1200.0,60827,,APARTMENT,1211.0,# 3A,1547506000
2053043955,-87.65989,41.66268,1.0,1.0,12700 S Justine St,1100.0,60827,,APARTMENT,,,1692687000
2079075547,-87.63037,41.639984,1.0,2.0,14015 S Tracy Ave #14017-3A,1165.0,60827,757.0,APARTMENT,1080.0,# 14017-3A,1752891000
2068928218,-87.62899,41.639217,1.0,2.0,14043 S School St,1100.0,60827,950.0,APARTMENT,1237.0,,2086983000
2112637821,-87.62969,41.63759,1.0,2.0,14138 S School St APT 2D,1130.0,60827,860.0,APARTMENT,1194.0,Apt 2D,3826804000
443427586,-87.63038,41.638016,1.0,2.0,14123 S Tracy Ave APT 1A,1070.0,60827,696.0,APARTMENT,,Apt 1A,3913193000
2074046596,-87.63091,41.63816,1.0,1.0,14120 S Tracy Ave,1299.0,60827,750.0,APARTMENT,1169.0,,4058922000
4244613,-87.628494,41.643864,2.0,3.0,13816 S Atlantic Ave,1500.0,60827,1600.0,SINGLE_FAMILY,1599.0,,4290348000
4246948,-87.6224,41.631016,2.0,4.0,14512 S State St,2400.0,60827,1500.0,SINGLE_FAMILY,2421.0,,4343452000
2077950228,-87.64069,41.633163,1.0,1.0,754 W 144th St #1S,1250.0,60827,650.0,APARTMENT,1123.0,# 1S,10988466000
119088900,-87.6217,41.862442,2.0,1.0,1600 S Prairie Ave UNIT 1606,2300.0,60605,920.0,APARTMENT,2268.0,Unit 1606,774514000
446000207,-87.610115,41.866463,3.0,3.0,600 N Lakeshore Dr #2205,9500.0,60605,2540.0,APARTMENT,,# 2205,777239000
89911656,-87.62678,41.86617,1.0,1.0,1255 S State St UNIT 706,2200.0,60605,817.0,APARTMENT,2336.0,Unit 706,8543442000
446787239,-87.661446,41.872837,1.0,3.0,717 S Loomis St #1A,2100.0,60607,,APARTMENT,,# 1A,1866000
446786203,-87.65839,41.8858,1.0,1.0,201 N Elizabeth St #2705,2690.0,60607,568.0,APARTMENT,,# 2705,3377000
2102971951,-87.65703,41.88182,1.0,1.0,1164 W Madison St UNIT 523,2625.0,60607,,APARTMENT,2676.0,Unit 523,38498000
2090849369,-87.664894,41.880737,2.0,3.0,6 S Laflin St APT 713,3825.0,60607,1600.0,APARTMENT,3273.0,Apt 713,83241000
446701668,-87.660736,41.885006,2.0,2.0,177 N Ada St UNIT 407,4800.0,60607,2400.0,APARTMENT,,Unit 407,175454000
446398847,-87.66052,41.868336,2.0,2.0,1335 W Fillmore St #C,2900.0,60607,1300.0,CONDO,,# C,357970000
89911669,-87.65864,41.88053,2.0,2.0,1240 W Monroe St UNIT 1,3795.0,60607,2030.0,APARTMENT,3795.0,Unit 1,508556000
245567818,-87.66277,41.8683,2.0,2.0,1429 W Fillmore St APT 2,2700.0,60607,1250.0,CONDO,2864.0,Apt 2,515795000
2079918646,-87.657906,41.88185,1.0,1.0,1222 W Madison St APT 324,2762.0,60607,770.0,APARTMENT,2673.0,Apt 324,845674000
2084700499,-87.66375,41.86985,1.0,2.0,925 S Laflin St APT 1R,1595.0,60607,750.0,CONDO,1941.0,Apt 1R,852643000
2132212769,-87.658295,41.87684,1.0,2.0,1224 W Van Buren St APT 607,2350.0,60607,1045.0,SINGLE_FAMILY,2771.0,Apt 607,882364000
445845748,-87.66074,41.88512,1.0,1.0,181 N Ada St #1,2694.0,60607,761.0,APARTMENT,,# 1,933270000
445003267,-87.66313,41.869583,1.0,2.0,1436 W Taylor St #B,1800.0,60607,1100.0,APARTMENT,,# B,1111839000
440471657,-87.66376,41.869858,1.0,2.0,925 S Laflin St #1F,1900.0,60607,,CONDO,,# 1F,1381871000
443134719,-87.65913,41.88323,1.0,1.0,917 W Washington Blvd #417,2595.0,60607,695.0,APARTMENT,,# 417,1620382000
70473745,-87.65747,41.880795,1.0,1.0,1200 W Monroe St APT 614,2450.0,60607,845.0,APARTMENT,2281.0,Apt 614,1633311000
446256316,-87.66257,41.871277,1.0,2.0,811 S Bishop St #811-1R,1750.0,60607,,APARTMENT,,# 811-1R,1769756000
2104895982,-87.66331,41.882095,2.0,3.0,17 N Bishop St APT 4,4378.0,60607,2800.0,APARTMENT,6165.0,Apt 4,1900066000
3874207,-87.66137,41.870728,3.0,4.0,833 S Loomis St,3300.0,60607,1600.0,TOWNHOUSE,3453.0,,2497637000
54539550,-87.65698,41.87146,1.0,1.0,811 S Lytle St APT 105,1900.0,60607,895.0,APARTMENT,1810.0,Apt 105,3108912000
443592771,-87.66376,41.87002,2.0,2.0,917 S Laflin St,3200.0,60607,1550.0,APARTMENT,,,3471958000
443276305,-87.6619,41.884598,1.0,1.0,1380 W Randolph St #520,2600.0,60607,748.0,APARTMENT,,# 520,4415721000
62014066,-87.657425,41.878426,2.0,1.0,222 S Racine Ave APT 208,2495.0,60607,1040.0,APARTMENT,2764.0,Apt 208,5498867000
442974825,-87.65846,41.8822,1.0,1.0,17 N Elizabeth St #2R,3999.0,60607,1600.0,APARTMENT,,# 2R,5682786000
63698577,-87.661766,41.882565,2.0,2.0,1355 W Washington Blvd APT 6B,3995.0,60607,1500.0,APARTMENT,3654.0,Apt 6B,6396868000
3874169,-87.66328,41.87156,1.0,2.0,800 S Bishop St,2000.0,60607,800.0,APARTMENT,2071.0,,6406548000
2056166784,-87.65739,41.872486,1.0,2.0,1210 W Lexington St APT 1R,1950.0,60607,,APARTMENT,1925.0,Apt 1R,12311084000
2057178935,-87.66202,41.870323,1.0,3.0,846 S Loomis St #3F,2400.0,60607,1100.0,APARTMENT,2218.0,# 3F,24696277000
446673654,-87.66983,41.859303,1.0,2.0,1729 W 16th St #2,1600.0,60608,1000.0,SINGLE_FAMILY,,# 2,1889000
2071694393,-87.66974,41.85618,1.0,2.0,1726 W 19th St #1F,1450.0,60608,700.0,APARTMENT,1501.0,# 1F,25431000
446750648,-87.677475,41.857002,2.0,3.0,2036 W 18th Pl #1,2800.0,60608,1200.0,APARTMENT,,# 1,66792000
446741498,-87.68712,41.846832,1.0,2.0,2438 W 25th St #2,1495.0,60608,750.0,APARTMENT,,# 2,80056000
343854467,-87.669266,41.854115,1.0,2.0,1728 W 21st St #2,1500.0,60608,,APARTMENT,,# 2,87845000
2101746734,-87.6598,41.857258,1.0,2.0,1322 W 18th Pl APT 2R,1500.0,60608,675.0,APARTMENT,1491.0,Apt 2R,88133000
440986791,-87.6545,41.835938,1.0,2.0,3203 S May St APT 2,1700.0,60608,800.0,SINGLE_FAMILY,,Apt 2,94805000
2078288197,-87.68276,41.847603,1.0,2.0,2427 S Oakley Ave UNIT 1F,2000.0,60608,750.0,APARTMENT,1454.0,Unit 1F,101313000
2065588137,-87.695496,41.864616,1.0,2.0,1301 S California Ave #2W,1745.0,60608,750.0,APARTMENT,1781.0,# 2W,157638000
2098773990,-87.64765,41.83937,1.0,1.0,3025 S Poplar Ave #1,1800.0,60608,700.0,APARTMENT,1352.0,# 1,161511000
442465374,-87.69348,41.847652,2.0,3.0,2712 W 24th Pl #1,2400.0,60608,1300.0,SINGLE_FAMILY,,# 1,168118000
2060182843,-87.67132,41.8529,1.0,2.0,1805 W 21st Pl #1F,1700.0,60608,,APARTMENT,1595.0,# 1F,168975000
89937052,-87.65916,41.860477,2.0,2.0,1550 S Blue Island Ave UNIT 724,2400.0,60608,,CONDO,2097.0,Unit 724,190878000
2055980508,-87.65032,41.833485,1.0,0.0,943 W 33rd Pl #G,1300.0,60608,750.0,APARTMENT,1357.0,# G,243255000
2057598921,-87.65033,41.833496,1.0,2.0,943 W 33rd Pl #2,1300.0,60608,1200.0,APARTMENT,1563.0,# 2,243344000
2081029308,-87.662796,41.85487,1.0,2.0,1441 W Cullerton St APT 1R,1450.0,60608,742.0,APARTMENT,1545.0,Apt 1R,243360000
446678095,-87.6921,41.8513,1.0,2.0,2638 W 22nd Pl #G,1250.0,60608,900.0,APARTMENT,,# G,244730000
2085433392,-87.6577,41.835815,1.0,2.0,1243 W 32nd St APT 3F,1500.0,60608,725.0,APARTMENT,1324.0,Apt 3F,262878000
2084917709,-87.65194,41.83516,1.0,2.0,3227 S Carpenter St #1R,1425.0,60608,900.0,APARTMENT,1502.0,# 1R,273684000
446651517,-87.66024,41.857246,1.0,1.0,1334 W 18th Pl #CH-1F,1295.0,60608,400.0,APARTMENT,,# CH-1F,274375000
2098100730,-87.69103,41.84671,1.0,2.0,2612 W 25th St APT 2R,1250.0,60608,800.0,APARTMENT,1331.0,Apt 2R,320043000
446399178,-87.69212,41.85451,1.0,2.0,2637 W Cullerton St #1F,1200.0,60608,,APARTMENT,,# 1F,356839000
2061316424,-87.691605,41.84896,1.0,2.0,2627 W 23rd Pl,1600.0,60608,950.0,APARTMENT,1659.0,,409042000
441081837,-87.65628,41.834526,1.0,2.0,3252 S Racine Ave FLOOR 1,1550.0,60608,1200.0,APARTMENT,,Floor 1,447290000
446344497,-87.66768,41.858425,1.0,2.0,1637 W 17th St APT 1,2000.0,60608,900.0,APARTMENT,,Apt 1,454814000
2053271991,-87.6605,41.837532,1.0,3.0,3109 S Benson St #G,1600.0,60608,1000.0,APARTMENT,1641.0,# G,582687000
446238582,-87.66141,41.839207,1.0,3.0,3021 S Broad St #1,1800.0,60608,1500.0,APARTMENT,,# 1,594767000
113964663,,,1.0,2.0,(undisclosed Address),1550.0,60608,,APARTMENT,1559.0,,600922000
446233337,-87.65314,41.833958,1.0,2.0,3309 S Aberdeen St #2R,1150.0,60608,750.0,APARTMENT,,# 2R,603502000
2067100496,-87.66527,41.85627,1.0,3.0,1538 W 19th St FLOOR 2,2100.0,60608,1200.0,APARTMENT,1969.0,Floor 2,657467000
2060221793,-87.64889,41.834644,1.0,2.0,901 W 33rd St FLOOR 1,1500.0,60608,850.0,APARTMENT,1403.0,Floor 1,669550000
446104380,-87.678566,41.852787,1.0,3.0,2103 W 21st Pl FLOOR 2,2300.0,60608,1000.0,APARTMENT,,Floor 2,677031000
101344722,-87.683395,41.845913,2.0,2.0,2520 S Oakley Ave #205,2295.0,60608,1300.0,CONDO,2339.0,# 205,692187000
440314271,-87.6953,41.85815,2.0,3.0,1635 S California Ave #2,2900.0,60608,,APARTMENT,,# 2,692596000
446035093,-87.66212,41.839333,2.0,3.0,3031 S Archer Ave #3,1900.0,60608,1500.0,APARTMENT,,# 3,737018000
446001794,-87.658424,41.84072,1.0,2.0,2918 S Haynes Ct UNIT 2R,1600.0,60608,,APARTMENT,,Unit 2R,775194000
2069875610,-87.65754,41.84214,1.0,2.0,2892 S Archer Ave #3R,1275.0,60608,800.0,APARTMENT,1393.0,# 3R,779638000
2080300277,-87.68046,41.854206,1.0,3.0,2152 W 21st St #2F,2100.0,60608,725.0,APARTMENT,1855.0,# 2F,784273000
445994407,-87.68277,41.847477,1.0,2.0,2433 S Oakley Ave #1R,1800.0,60608,800.0,APARTMENT,,# 1R,789978000
2096070145,-87.67191,41.85475,2.0,4.0,1821 W Cullerton St #1,2950.0,60608,,APARTMENT,2734.0,# 1,796785000
