zpid,longitude,latitude,bathrooms,bedrooms,address,zipcode,living_area,lot_area,lot_area_unit,home_type,price,rent_zestimate,sale_zestimate,time_on_zillow
2066373599,-87.7249,41.937157,2.0,4.0,3072 N Davlin Ct,60618,,4260.0,sqft,MULTI_FAMILY,599000.0,,,11708151000
3709065,-87.68257,41.947906,7.0,7.0,3636 N Hamilton Ave,60618,0.0,5000.0,sqft,SINGLE_FAMILY,3499000.0,,,12310267000
440043456,-87.71122,41.94957,2.0,4.0,3739 N Christiana Ave,60618,,3125.0,sqft,MULTI_FAMILY,550000.0,,,12736487000
352010231,-87.68419,41.938335,5.0,6.0,2225 W Fletcher Ave,60618,0.0,3125.0,sqft,SINGLE_FAMILY,1849000.0,,,12738348000
2109156604,-87.68542,41.94448,4.0,6.0,3445 N Oakley Ave,60618,,3100.0,sqft,MULTI_FAMILY,875000.0,,,12739246000
413402439,-87.714806,41.954124,,,3446 W Irving Park Rd,60618,,2925.0,sqft,LOT,299900.0,,,13594245000
394628287,-87.701775,41.939377,,,2739-41 W Belmont Ave,60618,,7750.0,sqft,LOT,1100000.0,,,17481665000
2092816537,-87.69705,41.939137,2.0,4.0,2745 W Belmont Ave,60618,,3875.0,sqft,MULTI_FAMILY,650000.0,,,20178406000
3645523,-87.713455,41.960087,3.0,5.0,4322 N Kimball Ave,60618,1200.0,3123.252,sqft,SINGLE_FAMILY,445000.0,,,23253153000
101314782,-87.68753,41.955475,1.0,1.0,2335 W Belle Plaine Ave APT 213,60618,995.0,,,CONDO,244500.0,,,33618857000
101526908,-87.68753,41.955475,1.0,1.0,2335 W Belle Plaine Ave APT 109,60618,920.0,,,CONDO,214900.0,,,46872802000
2128628855,-87.604225,41.748158,3.0,6.0,8044 S Maryland Ave,60619,,3750.0,sqft,MULTI_FAMILY,465000.0,1915.0,278400.0,3476000
2129632718,-87.59822,41.749825,4.0,6.0,7950 S Greenwood Ave,60619,,3049.2,sqft,MULTI_FAMILY,300000.0,,,17558000
4006128,-87.61293,41.75535,3.0,5.0,7642 S Eberhart Ave,60619,2686.0,3125.0,sqft,SINGLE_FAMILY,295000.0,,,36467000
4116756,-87.617714,41.72749,2.0,3.0,236 E 92nd St,60619,1336.0,4400.0,sqft,TOWNHOUSE,120000.0,1995.0,115600.0,48155000
80818133,-87.60296,41.746098,1.0,1.0,854 E 82nd St APT 2,60619,775.0,,,CONDO,75000.0,,,121661000
4020642,-87.593864,41.74928,1.0,3.0,8007 S Avalon Ave,60619,0.0,3150.0,sqft,SINGLE_FAMILY,220000.0,1567.0,220800.0,128863000
2069131657,-87.59294,41.761074,2.0,6.0,7339 S Kimbark Ave,60619,,3150.0,sqft,MULTI_FAMILY,119900.0,,,134587000
4116064,-87.608986,41.734108,3.0,5.0,612 E 88th Pl,60619,1900.0,3132.0,sqft,SINGLE_FAMILY,399900.0,2374.0,,279468000
4113533,-87.60367,41.735104,2.0,5.0,824 E 88th St,60619,3129.0,3125.0,sqft,SINGLE_FAMILY,145000.0,1797.0,141600.0,280078000
4019770,-87.61337,41.73704,2.0,4.0,8642 S Vernon Ave,60619,1300.0,5039.892,sqft,SINGLE_FAMILY,234999.0,,,288766000
159046371,-87.59861,41.76559,,,7108 S Greenwood Ave,60619,,3125.0,sqft,LOT,45000.0,1204.0,,372785000
4021039,-87.59497,41.745327,3.0,4.0,8217 S Woodlawn Ave,60619,2100.0,3659.04,sqft,SINGLE_FAMILY,309900.0,,,389892000
4021903,-87.58678,41.740803,1.0,3.0,1528 E 85th St,60619,1200.0,3750.0,sqft,SINGLE_FAMILY,129900.0,1790.0,127000.0,614286000
4003930,-87.593124,41.764446,2.0,4.0,1302 E 72nd St,60619,,3049.2,sqft,MULTI_FAMILY,305000.0,,,624772000
4114122,-87.59171,41.73204,2.0,4.0,1329 E 89th Pl,60619,1400.0,6364.116,sqft,SINGLE_FAMILY,239900.0,2171.0,239800.0,639474000
4020592,-87.587265,41.750122,3.0,3.0,7948 S Anthony Ave,60619,941.0,3900.0,sqft,SINGLE_FAMILY,165000.0,,,734891000
4114656,-87.59638,41.725563,3.0,5.0,1121 E 93rd St,60619,2300.0,3125.0,sqft,SINGLE_FAMILY,274900.0,,,797275000
4018394,-87.61935,41.743977,2.0,3.0,200 E 83rd St,60619,1400.0,3180.0,sqft,SINGLE_FAMILY,210000.0,2019.0,211000.0,798467000
4006093,-87.61415,41.755318,2.0,4.0,7644 S Vernon Ave,60619,1340.0,3100.0,sqft,SINGLE_FAMILY,215000.0,,,811083000
4114750,-87.5888,41.728104,2.0,2.0,9149 S Dante Ave,60619,893.0,3125.0,sqft,SINGLE_FAMILY,155000.0,,,812576000
2080293854,-87.59204,41.724564,2.0,5.0,9345 S Kimbark Ave,60619,1800.0,3576.276,sqft,SINGLE_FAMILY,175000.0,,,883662000
2099502448,-87.60342,41.744297,4.0,10.0,8253 S Maryland Ave,60619,,4625.0,sqft,MULTI_FAMILY,425000.0,1788.0,418400.0,903180000
4003701,-87.59618,41.76521,3.0,4.0,7124 S Woodlawn Ave,60619,3100.0,3000.0,sqft,SINGLE_FAMILY,268000.0,1834.0,269700.0,954178000
2086260401,-87.605125,41.732243,,,8922 S Cottage Grove Ave,60619,,6500.0,sqft,LOT,99000.0,,,990773000
4019370,-87.61731,41.73772,2.0,3.0,8617 S Prairie Ave,60619,1530.0,4791.6,sqft,SINGLE_FAMILY,349900.0,,,1043296000
4018438,-87.615906,41.744583,2.0,5.0,8235 S Calumet Ave,60619,1300.0,4500.0,sqft,SINGLE_FAMILY,319868.0,2656.0,318300.0,1076867000
4004825,-87.62047,41.761543,2.0,7.0,7310 S Indiana Ave,60619,3050.0,3125.0,sqft,SINGLE_FAMILY,360000.0,,,1228684000
2100971497,-87.611755,41.758915,2.0,4.0,7446 S Rhodes Ave,60619,,3484.8,sqft,MULTI_FAMILY,275000.0,,,1302789000
4117791,-87.613365,41.725014,2.0,2.0,9314 S Vernon Ave,60619,891.0,3702.6,sqft,SINGLE_FAMILY,125000.0,,,1305452000
441106761,-87.611916,41.762905,2.0,4.0,7232 S Rhodes Ave,60619,,4712.0,sqft,MULTI_FAMILY,295000.0,,,1326161000
101281307,-87.598305,41.752815,6.0,11.0,7808 S Greenwood Ave,60619,,3136.32,sqft,MULTI_FAMILY,375000.0,,,1356169000
4020702,-87.58976,41.749416,2.0,6.0,8004 S Dante Ave,60619,3000.0,3449.952,sqft,SINGLE_FAMILY,327900.0,,,1486981000
4004357,-87.60242,41.75182,2.0,3.0,7843 S Drexel Ave,60619,1251.0,3125.0,sqft,SINGLE_FAMILY,60000.0,1789.0,,1584768000
441110850,-87.60414,41.74526,3.0,6.0,8216 S Maryland Ave,60619,,3906.0,sqft,MULTI_FAMILY,339900.0,,,1586284000
2060444566,-87.60937,41.757416,2.0,6.0,7534 S Champlain Ave,60619,,4340.0,sqft,MULTI_FAMILY,390000.0,1499.0,389200.0,1599462000
4114131,-87.59081,41.732056,3.0,5.0,8938 S Dorchester Ave,60619,1800.0,4125.0,sqft,SINGLE_FAMILY,334000.0,,,1655867000
4117857,-87.61144,41.724304,2.0,2.0,9343 S Eberhart Ave,60619,864.0,3702.6,sqft,SINGLE_FAMILY,169900.0,1916.0,168800.0,1774384000
159047248,-87.59116,41.759193,,,7444 S Dorchester Ave,60619,,3484.8,sqft,LOT,18900.0,1417.0,,1845459000
2089498478,-87.59905,41.72556,4.0,6.0,1013 E 93rd St,60619,,4791.6,sqft,MULTI_FAMILY,0.0,1383.0,,1915094000
2130657193,-87.598274,41.751854,4.0,6.0,7844 S Greenwood Ave,60619,,3125.0,sqft,MULTI_FAMILY,270000.0,,,1999664000
70478302,-87.60296,41.746426,1.0,1.0,8138 S Drexel Ave APT 3,60619,700.0,,,CONDO,64500.0,1088.0,,2188058000
4006697,-87.606804,41.75211,3.0,5.0,7832 S Evans Ave,60619,1600.0,3100.0,sqft,SINGLE_FAMILY,339999.0,2603.0,339200.0,2203383000
4020028,-87.59996,41.751057,1.0,2.0,7911 S Ellis Ave APT 3,60619,1000.0,,,CONDO,60000.0,1085.0,,2280475000
4117002,-87.61461,41.726276,2.0,3.0,9220 S King Dr,60619,,5332.0,sqft,MULTI_FAMILY,145000.0,1612.0,,2367777000
4019554,,,2.0,4.0,(undisclosed Address),60619,1500.0,3125.0,sqft,SINGLE_FAMILY,255900.0,,,2423894000
2101674974,-87.622116,41.76334,4.0,4.0,7210 S Michigan Ave,60619,2200.0,5440.644,sqft,SINGLE_FAMILY,330000.0,2627.0,332300.0,2424798000
2078241164,-87.60383,41.760067,2.0,4.0,7409 S Maryland Ave,60619,,4710.0,sqft,MULTI_FAMILY,215000.0,,,2440091000
4135522,-87.59329,41.721912,1.0,3.0,1237 E 95th St,60619,1040.0,3125.0,sqft,SINGLE_FAMILY,0.0,,,2457490000
4003872,-87.59442,41.76574,2.0,3.0,1235 E 71st St,60619,1000.0,3123.252,sqft,SINGLE_FAMILY,230000.0,2086.0,230000.0,2462281000
159183149,-87.60605,41.72326,,,9417 S Burnside Ave,60619,,3125.0,sqft,LOT,60000.0,,,2544171000
4004992,-87.615585,41.759274,2.0,4.0,7430 S King Dr,60619,2000.0,3750.0,sqft,SINGLE_FAMILY,309000.0,,,2544503000
2080856187,-87.593796,41.7465,2.0,4.0,8141 S Avalon Ave,60619,2000.0,3750.0,sqft,SINGLE_FAMILY,290000.0,,,2665365000
4020740,-87.58861,41.749092,2.0,3.0,8016 S Blackstone Ave,60619,1300.0,2761.704,sqft,SINGLE_FAMILY,249900.0,1760.0,249500.0,2849587000
4017844,-87.6241,41.74949,2.0,3.0,7951 S State St,60619,1075.0,3975.0,sqft,SINGLE_FAMILY,205000.0,,,2980985000
4005832,-87.61546,41.753963,1.0,3.0,7724 S King Dr,60619,1127.0,3750.0,sqft,SINGLE_FAMILY,190000.0,,,3063780000
2131283389,-87.60305,41.749954,2.0,4.0,7944 S Drexel Ave,60619,,3844.0,sqft,MULTI_FAMILY,275000.0,1442.0,272400.0,3322382000
4114394,-87.59891,41.7281,2.0,3.0,9144 S Dobson Ave,60619,1540.0,3968.0,sqft,SINGLE_FAMILY,129900.0,1897.0,126000.0,3361994000
2105337287,-87.59334,41.76499,1.0,2.0,1301 E 71st Pl APT 2N,60619,850.0,,,CONDO,74900.0,1297.0,,3387788000
4113982,-87.58968,41.736237,1.0,2.0,8718 S Dante Ave,60619,1075.0,4375.0,sqft,SINGLE_FAMILY,179900.0,,,3402470000
4017955,-87.61605,41.749657,2.0,4.0,7949 S Calumet Ave,60619,1179.0,4500.0,sqft,SINGLE_FAMILY,370000.0,,,3485568000
441132712,-87.60112,41.7486,2.0,4.0,8029 S Ingleside Ave,60619,,3844.0,sqft,MULTI_FAMILY,314900.0,,310400.0,3754978000
441106446,-87.5927,41.75204,2.0,4.0,7839 S Kimbark Ave,60619,,3150.0,sqft,MULTI_FAMILY,177000.0,,175800.0,3812882000
4006157,-87.611755,41.75602,2.0,3.0,7618 S Rhodes Ave,60619,4650.0,4660.92,sqft,SINGLE_FAMILY,200000.0,2038.0,195700.0,3828464000
4022065,-87.58996,41.73845,3.0,5.0,8605 S Dorchester Ave,60619,2100.0,5000.0,sqft,SINGLE_FAMILY,209900.0,2886.0,208000.0,4003404000
4117747,-87.608574,41.726288,1.0,4.0,619 E 92nd Pl,60619,1420.0,3125.0,sqft,SINGLE_FAMILY,120000.0,,,4098482000
4116322,-87.60699,41.732697,2.0,4.0,701 E 89th St,60619,1600.0,4125.0,sqft,SINGLE_FAMILY,279500.0,,,4196283000
4115709,-87.62122,41.72938,1.0,2.0,60 E 91st St,60619,1600.0,3750.0,sqft,MULTI_FAMILY,179000.0,1559.0,173800.0,4260779000
4114771,-87.58883,41.729256,2.0,3.0,9107 S Dante Ave,60619,908.0,4687.0,sqft,SINGLE_FAMILY,244500.0,,,4264683000
4004050,-87.59122,41.761284,2.0,4.0,7336 S Dorchester Ave,60619,1100.0,3125.0,sqft,SINGLE_FAMILY,232999.0,,,4275474000
4116385,-87.610985,41.73173,3.0,3.0,523 E 89th Pl,60619,2475.0,3049.2,sqft,SINGLE_FAMILY,306550.0,,,4355584000
159050159,-87.60857,41.75331,,,7753 S Champlain Ave,60619,,3100.0,sqft,LOT,50000.0,,,4406575000
4113511,-87.60341,41.736015,2.0,4.0,832 E 87th Pl,60619,1524.0,3750.0,sqft,SINGLE_FAMILY,184000.0,2534.0,181700.0,4443171000
4114439,-87.59551,41.72922,2.0,3.0,1147 E 91st St,60619,1000.0,3125.0,sqft,SINGLE_FAMILY,175000.0,,,4854846000
253313504,-87.60429,41.751003,,,827 E 79th St,60619,,0.4412304866850321,acres,LOT,99000.0,1424.0,,4868025000
4005860,-87.62255,41.752384,3.0,5.0,7811 S Wabash Ave,60619,0.0,5366.592,sqft,SINGLE_FAMILY,215000.0,,,4930144000
4020618,-87.595055,41.74892,3.0,4.0,8019 S Woodlawn Ave,60619,1600.0,3125.0,sqft,SINGLE_FAMILY,239000.0,,,4971276000
2079471683,,,2.0,6.0,(undisclosed Address),60619,,3049.2,sqft,MULTI_FAMILY,300000.0,,,5212181000
4021779,-87.5877,41.74391,2.0,3.0,1505 E 83rd St,60619,2000.0,4000.0,sqft,SINGLE_FAMILY,225000.0,,,5301286000
2078128757,-87.610054,41.764637,2.0,5.0,7139 S Saint Lawrence Ave,60619,,3125.0,sqft,MULTI_FAMILY,275000.0,,,5685002000
4021288,-87.60346,41.74385,2.0,4.0,8301 S Maryland Ave,60619,1113.0,3785.364,sqft,SINGLE_FAMILY,299900.0,,,5720084000
4021017,-87.58741,41.74664,2.0,4.0,8138 S Harper Ave,60619,966.0,3125.0,sqft,SINGLE_FAMILY,169999.0,1954.0,168800.0,5720965000
4020780,-87.58745,41.74816,4.0,5.0,8050 S Harper Ave,60619,2400.0,3125.0,sqft,SINGLE_FAMILY,180000.0,,,5731185000
4021080,-87.593765,41.74501,3.0,4.0,8229 S Avalon Ave,60619,1400.0,3781.008,sqft,SINGLE_FAMILY,275000.0,,,5901005000
2142054892,-87.60599,41.76429,2.0,5.0,7107 S Saint Lawrence Ave,60619,,3125.0,sqft,MULTI_FAMILY,279000.0,,,6002697000
332930113,-87.60059,41.72628,,,9245 S Drexel Ave,60619,,3125.0,sqft,LOT,14000.0,1307.0,,6052494000
4004117,-87.59118,41.759876,2.0,5.0,7420 S Dorchester Ave,60619,1200.0,6250.0,sqft,SINGLE_FAMILY,275000.0,,,6055175000
2062412161,-87.61072,41.763428,2.0,6.0,7214 S Saint Lawrence Ave,60619,,3125.0,sqft,MULTI_FAMILY,379000.0,,,6059388000
2060804452,-87.6195,41.76047,2.0,6.0,7351 S Indiana Ave,60619,,5120.0,sqft,MULTI_FAMILY,245000.0,,,6164978000
4005408,-87.62039,41.757557,3.0,6.0,7524 S Indiana Ave,60619,2900.0,4486.68,sqft,SINGLE_FAMILY,387000.0,,,6166494000
4006380,-87.611694,41.75335,3.0,4.0,7750 S Rhodes Ave,60619,2600.0,3125.0,sqft,SINGLE_FAMILY,349000.0,,,6216294000
2071988333,-87.59394,41.752174,2.0,2.0,7833 S Avalon Ave,60619,,3150.0,sqft,MULTI_FAMILY,95000.0,,,6238189000
4021735,-87.58887,41.74345,1.0,3.0,8321 S Dante Ave,60619,1256.0,3750.0,sqft,SINGLE_FAMILY,195000.0,1734.0,195400.0,6248674000
4006219,-87.609314,41.755363,2.0,4.0,7644 S Champlain Ave,60619,2150.0,2150.0,sqft,SINGLE_FAMILY,260000.0,,,6265176000
4116790,-87.62322,41.726982,3.0,4.0,15 E 92nd St,60619,1891.0,4125.0,sqft,SINGLE_FAMILY,310000.0,2293.0,308700.0,6310807000
4006450,,,2.0,4.0,(undisclosed Address),60619,1040.0,3101.472,sqft,SINGLE_FAMILY,249999.0,2106.0,249900.0,6326377000
2080478379,-87.6095,41.762543,3.0,7.0,7248 S Champlain Ave,60619,,3484.8,sqft,MULTI_FAMILY,340000.0,,,6763182000
442583214,-87.58741,41.749825,2.0,4.0,1518 E 80th St,60619,1599.0,5096.52,sqft,SINGLE_FAMILY,169900.0,,,6849283000
4004804,-87.62271,41.76031,3.0,5.0,7355 S Wabash Ave,60619,2073.0,3750.0,sqft,SINGLE_FAMILY,399900.0,2347.0,,7031701000
70478299,-87.60296,41.746426,1.0,2.0,8136 S Drexel Ave APT 3,60619,975.0,,,CONDO,79900.0,1237.0,,7276779000
4113760,,,1.0,3.0,(undisclosed Address),60619,1100.0,4650.0,sqft,SINGLE_FAMILY,180000.0,,,7354486000
4004660,-87.621185,41.764442,2.0,4.0,7139 S Michigan Ave,60619,1500.0,4050.0,sqft,SINGLE_FAMILY,175000.0,,,7647277000
4114561,-87.59889,41.72727,2.0,4.0,9208 S Dobson Ave,60619,,6250.0,sqft,MULTI_FAMILY,300000.0,,,8051076000
2067482930,-87.60822,41.75992,2.0,6.0,7410 S Langley Ave,60619,2112.0,6250.86,sqft,SINGLE_FAMILY,68000.0,2577.0,,8154286000
4021283,-87.60415,41.74351,2.0,5.0,8312 S Maryland Ave,60619,2000.0,3125.0,sqft,SINGLE_FAMILY,74000.0,2177.0,69200.0,8173174000
4017963,-87.623405,41.748257,2.0,3.0,8028 S Wabash Ave,60619,1058.0,5313.0,sqft,SINGLE_FAMILY,224900.0,2063.0,225000.0,8222384000
2073902807,-87.60296,41.746426,1.0,2.0,8142 S Drexel Ave #G,60619,910.0,,,CONDO,63000.0,1190.0,,8225985000
4117484,-87.61347,41.728558,2.0,3.0,418 E 91st Pl,60619,4375.0,3125.0,sqft,SINGLE_FAMILY,245000.0,2576.0,244700.0,8402970000
4115278,-87.62204,41.733356,3.0,4.0,8841 S Wabash Ave,60619,1200.0,4890.0,sqft,SINGLE_FAMILY,269900.0,,,8530476000
4020524,-87.590256,41.749924,2.0,4.0,7949 S Dorchester Ave,60619,1400.0,5288.184,sqft,SINGLE_FAMILY,299000.0,,,8643604000
4115238,-87.62372,41.733032,2.0,3.0,8851 S State St,60619,1300.0,3125.0,sqft,SINGLE_FAMILY,260000.0,,,8654960000
4021372,-87.60408,41.741028,2.0,3.0,8436 S Maryland Ave,60619,2150.0,3125.0,sqft,SINGLE_FAMILY,240000.0,,,8669664000
2062213212,-87.60751,41.759384,2.0,3.0,7431 S Langley Ave,60619,564.0,6011.28,sqft,SINGLE_FAMILY,80000.0,,,9027602000
2109516908,-87.6091,41.7479,3.0,6.0,8048 S Champlain Ave,60619,,3700.0,sqft,MULTI_FAMILY,390000.0,,,9093880000
4114426,-87.59771,41.728504,1.0,3.0,9130 S Greenwood Ave,60619,1009.0,3100.0,sqft,SINGLE_FAMILY,73800.0,,,9464387000
4114196,-87.58993,41.731125,3.0,4.0,1409 E 90th St,60619,2200.0,4356.0,sqft,SINGLE_FAMILY,299900.0,,,9466188000
2136933234,-87.603065,41.749866,2.0,6.0,7948 S Drexel Ave,60619,,3125.0,sqft,MULTI_FAMILY,249900.0,1487.0,246400.0,9778185000
4116486,-87.60594,41.7305,2.0,3.0,726 E 90th Pl,60619,1400.0,2928.0,sqft,SINGLE_FAMILY,179000.0,1972.0,177600.0,9803981000
2143760239,-87.60796,41.750557,3.0,7.0,7920 S Langley Ave,60619,,3125.0,sqft,MULTI_FAMILY,360000.0,,,9812985000
4021444,-87.603325,41.73985,3.0,4.0,8513 S Maryland Ave,60619,1560.0,3136.32,sqft,SINGLE_FAMILY,323900.0,,,9901184000
4020420,-87.59388,41.749847,2.0,5.0,7953 S Avalon Ave,60619,1440.0,3781.008,sqft,SINGLE_FAMILY,275000.0,,,10035489000
4003693,-87.59668,41.764584,3.0,3.0,7147 S University Ave,60619,0.0,3123.252,sqft,SINGLE_FAMILY,279900.0,1796.0,283700.0,10070503000
4006605,-87.61097,41.752403,3.0,4.0,7817 S Rhodes Ave,60619,836.0,3101.472,sqft,SINGLE_FAMILY,130000.0,,,10241787000
159179289,-87.59668,41.72608,,,1114 E 93rd St,60619,,2613.6,sqft,LOT,20000.0,1389.0,,10286802000
4017291,-87.631424,41.746895,2.0,4.0,8107 S Princeton Ave,60620,2000.0,0.25,acres,SINGLE_FAMILY,284900.0,2450.0,,65274000
4120289,-87.657814,41.73514,3.0,4.0,8721 S Loomis St,60620,1500.0,4397.4,sqft,SINGLE_FAMILY,329900.0,,,111780000
4014577,-87.65766,41.74838,2.0,4.0,8004 S Ada St,60620,2300.0,3968.0,sqft,SINGLE_FAMILY,314000.0,,,116572000
347516034,-87.65163,41.749138,2.0,4.0,7946 S Aberdeen St,60620,1400.0,3968.0,sqft,SINGLE_FAMILY,299900.0,2259.0,298600.0,120486000
4123752,-87.66442,41.72857,3.0,5.0,9056 S Marshfield Ave,60620,2399.0,3685.176,sqft,SINGLE_FAMILY,319999.0,,,121082000
2141506315,-87.65185,41.738586,3.0,5.0,8533 S May St,60620,1736.0,3125.0,sqft,SINGLE_FAMILY,298900.0,,,122879000
2055441239,-87.63056,41.746433,,,8819-8847 S Yale Ave,60620,,0.25,acres,LOT,250000.0,,,129790000
4122657,-87.646034,41.723145,3.0,5.0,9358 S Peoria St,60620,1500.0,4917.924,sqft,SINGLE_FAMILY,339500.0,,,133670000
4009212,-87.64872,41.75754,2.0,4.0,7501 S Morgan St,60620,1500.0,3125.0,sqft,SINGLE_FAMILY,259000.0,,,289362000
63707532,-87.635735,41.72727,2.0,5.0,9151 S Normal Ave,60620,2400.0,0.287,acres,SINGLE_FAMILY,425000.0,3073.0,417700.0,295958000
446407235,-87.66322,41.738277,,,8143-8157 S Ashland Ave,60620,,0.41,acres,LOT,225000.0,,,353278000
4009474,-87.65222,41.751896,2.0,2.0,7813 S May St,60620,1234.0,3720.0,sqft,SINGLE_FAMILY,0.0,,,365598000
4120132,-87.62522,41.7245,1.0,3.0,9326 S Lafayette Ave,60620,1000.0,4403.0,sqft,SINGLE_FAMILY,239900.0,,,624776000
4118343,-87.63904,41.73381,3.0,5.0,8814 S Wallace St,60620,0.0,6625.0,sqft,SINGLE_FAMILY,419900.0,,,641557000
4016614,-87.64069,41.749424,2.0,5.0,7942 S Lowe Ave,60620,969.0,3136.32,sqft,SINGLE_FAMILY,199900.0,2076.0,,706987000
4121885,-87.655815,41.724796,3.0,4.0,9300 S Throop St,60620,3200.0,6250.0,sqft,SINGLE_FAMILY,379900.0,,,781698000
4121295,-87.643875,41.73194,2.0,4.0,8918 S Halsted St,60620,1600.0,3125.0,sqft,SINGLE_FAMILY,259900.0,,,802364000
4121911,-87.655106,41.724304,3.0,8.0,9321 S Throop St,60620,3200.0,3750.0,sqft,SINGLE_FAMILY,379900.0,,,805662000
4120671,-87.655945,41.731674,3.0,4.0,8916 S Throop St,60620,1845.0,3125.0,sqft,SINGLE_FAMILY,360000.0,,,808674000
4120307,-87.65661,41.73509,4.0,4.0,8725 S Ada St,60620,1035.0,3780.0,sqft,SINGLE_FAMILY,299900.0,,,810761000
4007267,-87.63398,41.75724,2.0,4.0,7527 S Stewart Ave,60620,,1968.0,sqft,MULTI_FAMILY,349999.0,,,862661000
4017589,-87.64269,41.740063,2.0,6.0,8422 S Gilbert Ct,60620,2022.0,3968.0,sqft,SINGLE_FAMILY,199999.0,,,905880000
4118220,-87.63592,41.73489,3.0,4.0,8735 S Normal Ave,60620,1180.0,5985.0,sqft,SINGLE_FAMILY,289900.0,,,925051000
4118206,-87.63718,41.735634,2.0,4.0,521 W 87th St,60620,0.0,5205.2,sqft,SINGLE_FAMILY,245000.0,2189.0,246600.0,979986000
332930142,-87.66341,41.734444,,,8748 S Ashland Ave,60620,,5400.0,sqft,LOT,85000.0,,,990475000
2077178682,-87.64998,41.73629,2.0,2.0,1034 W 87th St #A,60620,986.0,2462.0,sqft,TOWNHOUSE,160000.0,,,1028868000
2103032556,-87.64977,41.75135,2.0,4.0,7835 S Carpenter St,60620,,1.0,sqft,MULTI_FAMILY,124400.0,,,1070593000
4123380,-87.66864,41.732014,2.0,4.0,8868 S Winchester Ave,60620,1120.0,3125.0,sqft,SINGLE_FAMILY,297188.0,2193.0,,1078980000
2133796037,-87.64191,41.749256,2.0,6.0,7948 S Union Ave,60620,,4356.0,sqft,MULTI_FAMILY,179900.0,1711.0,177800.0,1165099000
4016396,-87.6482,41.738632,3.0,5.0,8533 S Morgan St,60620,3000.0,3000.0,sqft,SINGLE_FAMILY,314900.0,,,1241602000
2096135495,-87.65579,41.74966,2.0,5.0,7927 S Throop St,60620,,3968.0,sqft,MULTI_FAMILY,350000.0,1628.0,346100.0,1308797000
4013314,-87.66415,41.744232,2.0,3.0,8221 S Marshfield Ave,60620,1396.0,3750.0,sqft,SINGLE_FAMILY,199900.0,,,1357090000
2098027070,-87.637215,41.755466,2.0,5.0,7622 S Normal Ave,60620,,3275.0,sqft,MULTI_FAMILY,349999.0,,,1381693000
4013433,-87.6738,41.741344,2.0,3.0,8355 S Seeley Ave,60620,1318.0,3750.0,sqft,SINGLE_FAMILY,274900.0,1613.0,273500.0,1412882000
4123572,-87.66353,41.732376,2.0,4.0,1612 W 89th St,60620,1202.0,4375.0,sqft,SINGLE_FAMILY,260000.0,2457.0,259500.0,1412882000
4016137,-87.65019,41.740974,4.0,5.0,8412 S Carpenter St,60620,0.0,3125.0,sqft,SINGLE_FAMILY,424900.0,,,1420686000
4120037,-87.62723,41.72625,2.0,4.0,9231 S La Salle St,60620,1028.0,4338.576,sqft,SINGLE_FAMILY,274900.0,,,1427556000
4121492,-87.66096,41.72828,2.0,5.0,1511 W 91st St,60620,1700.0,7800.0,sqft,SINGLE_FAMILY,315000.0,2975.0,315400.0,1465684000
4120394,-87.6614,41.73279,3.0,4.0,8841 S Justine St,60620,3136.0,0.25,acres,SINGLE_FAMILY,265000.0,,,1503478000
4118247,-87.63471,41.734615,2.0,4.0,8745 S Eggleston Ave,60620,1089.0,5000.688,sqft,SINGLE_FAMILY,220000.0,,,1592280000
4016261,-87.64463,41.740677,1.0,2.0,8427 S Green St,60620,856.0,4320.0,sqft,SINGLE_FAMILY,199000.0,,,1593788000
4121082,-87.64997,41.73301,2.0,4.0,8836 S Carpenter St,60620,1544.0,6651.612,sqft,SINGLE_FAMILY,265000.0,,,1751568000
4016983,-87.633354,41.747772,3.0,3.0,8040 S Harvard Ave,60620,,0.25,acres,SINGLE_FAMILY,320000.0,,,1838591000
4122361,-87.65098,41.725643,2.0,3.0,9240 S Aberdeen St,60620,1200.0,3750.0,sqft,SINGLE_FAMILY,289900.0,,,1841840000
2130800428,-87.64662,41.74174,2.0,6.0,8352 S Peoria St,60620,,2800.0,sqft,MULTI_FAMILY,329900.0,,,1853284000
4016465,-87.6518,41.73693,2.0,5.0,8627 S May St,60620,1592.0,3750.0,sqft,SINGLE_FAMILY,269900.0,2511.0,268700.0,1856257000
2082780498,-87.636375,41.757183,4.0,12.0,7525 S Normal Ave,60620,,4700.0,sqft,MULTI_FAMILY,429900.0,,,1885083000
4015370,-87.65746,41.74068,2.0,5.0,8418 S Ada St,60620,2156.0,4125.0,sqft,SINGLE_FAMILY,324999.0,,,1916288000
4123681,-87.66567,41.729973,3.0,4.0,1707 W 90th St,60620,2552.0,3049.2,sqft,SINGLE_FAMILY,349900.0,,,1922299000
4009465,-87.644966,41.752804,4.0,5.0,7749 S Green St,60620,2420.0,4791.6,sqft,SINGLE_FAMILY,250000.0,3623.0,247500.0,1935168000
2081968875,-87.66249,41.747604,2.0,6.0,8030 S Justine St,60620,,6400.0,sqft,MULTI_FAMILY,389000.0,1677.0,385100.0,1937296000
2137156089,-87.63956,41.734074,3.0,4.0,8807 S Lowe Ave,60620,2000.0,875.0,sqft,SINGLE_FAMILY,329000.0,,,1948692000
4120532,-87.655334,41.73294,3.0,4.0,8837 S Throop St,60620,2200.0,3907.332,sqft,SINGLE_FAMILY,330000.0,2453.0,330300.0,1981690000
